,SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
202,23387,4,5,167.0,4,4944.0,2013-04-10,84084.0,12612.6,96696.6,0.0,2013-04-15,True,4,2013-04-15 09:00:00
203,23390,7,5,168.0,4,4933.0,2013-04-10,12158.4,1823.76,13982.16,0.0,2013-04-15,True,4,2013-04-15 09:00:00
204,23762,4,5,169.0,4,8141.0,2013-04-11,85044.0,12756.6,97800.6,0.0,2013-04-15,True,4,2013-04-15 09:00:00
205,23765,7,5,170.0,4,3324.0,2013-04-11,11401.6,1710.24,13111.84,0.0,2013-04-15,True,4,2013-04-15 09:00:00
206,24004,4,5,171.0,4,3702.0,2013-04-12,85158.0,12773.7,97931.7,0.0,2013-04-15,True,4,2013-04-15 09:00:00
207,24007,7,5,172.0,4,9637.0,2013-04-12,12312.0,1846.8,14158.8,0.0,2013-04-15,True,4,2013-04-15 09:00:00
208,24569,4,5,173.0,4,8900.0,2013-04-15,88590.0,13288.5,101878.5,0.0,2013-04-15,True,4,2013-04-15 09:00:00
209,24572,7,5,174.0,4,8016.0,2013-04-15,11785.6,1767.84,13553.44,0.0,2013-04-15,True,4,2013-04-15 09:00:00
210,24577,4,5,175.0,4,747.0,2013-04-15,2208.0,331.2,2539.2,0.0,2013-04-15,True,4,2013-04-15 09:00:00
211,24578,4,7,,4,,2013-04-15,0.0,0.0,-490900.5,0.0,2013-04-15,True,4,2013-04-15 09:00:00
212,24579,7,7,,4,,2013-04-15,0.0,0.0,-67987.54,0.0,2013-04-15,True,4,2013-04-15 09:00:00
213,24757,4,5,176.0,4,6077.0,2013-04-16,90474.0,13571.1,104045.1,0.0,2013-04-22,True,14,2013-04-22 09:00:00
214,24760,7,5,177.0,4,6300.0,2013-04-16,10535.2,1580.28,12115.48,0.0,2013-04-22,True,14,2013-04-22 09:00:00
215,25137,4,5,178.0,4,8267.0,2013-04-17,95376.0,14306.4,109682.4,0.0,2013-04-22,True,14,2013-04-22 09:00:00
216,25140,7,5,179.0,4,2075.0,2013-04-17,11423.6,1713.54,13137.14,0.0,2013-04-22,True,14,2013-04-22 09:00:00
217,25546,4,5,180.0,4,7636.0,2013-04-18,96600.0,14490.0,111090.0,0.0,2013-04-22,True,14,2013-04-22 09:00:00
218,25549,7,5,181.0,4,3990.0,2013-04-18,12125.6,1818.84,13944.44,0.0,2013-04-22,True,14,2013-04-22 09:00:00
219,25832,4,5,182.0,4,4990.0,2013-04-19,100938.0,15140.7,116078.7,0.0,2013-04-22,True,14,2013-04-22 09:00:00
220,25835,7,5,183.0,4,8389.0,2013-04-19,12822.0,1923.3,14745.3,0.0,2013-04-22,True,14,2013-04-22 09:00:00
221,26440,4,5,184.0,4,4873.0,2013-04-22,102750.0,15412.5,118162.5,0.0,2013-04-22,True,14,2013-04-22 09:00:00
222,26443,7,5,185.0,4,1489.0,2013-04-22,13036.0,1955.4,14991.4,0.0,2013-04-22,True,14,2013-04-22 09:00:00
223,26446,4,5,186.0,4,3690.0,2013-04-22,1068.0,160.2,1228.2,0.0,2013-04-22,True,14,2013-04-22 09:00:00
224,26448,7,5,187.0,4,5492.0,2013-04-22,192.0,28.8,220.8,0.0,2013-04-22,True,14,2013-04-22 09:00:00
225,26449,4,7,,4,,2013-04-22,0.0,0.0,-560286.9,0.0,2013-04-22,True,14,2013-04-22 09:00:00
226,26450,7,7,,4,,2013-04-22,0.0,0.0,-69154.56,0.0,2013-04-22,True,14,2013-04-22 09:00:00
227,26768,4,5,188.0,4,3922.0,2013-04-23,107706.0,16155.9,123861.9,0.0,2013-04-29,True,8,2013-04-29 09:00:00
228,26771,7,5,189.0,4,3910.0,2013-04-23,14292.0,2143.8,16435.8,0.0,2013-04-29,True,8,2013-04-29 09:00:00
229,27126,4,5,190.0,4,9120.0,2013-04-24,110748.0,16612.2,127360.2,0.0,2013-04-29,True,8,2013-04-29 09:00:00
230,27129,7,5,191.0,4,976.0,2013-04-24,13458.4,2018.76,15477.16,0.0,2013-04-29,True,8,2013-04-29 09:00:00
231,27388,4,5,192.0,4,659.0,2013-04-25,111144.0,16671.6,127815.6,0.0,2013-04-29,True,8,2013-04-29 09:00:00
232,27391,7,5,193.0,4,8800.0,2013-04-25,13590.0,2038.5,15628.5,0.0,2013-04-29,True,8,2013-04-29 09:00:00
233,27568,4,5,194.0,4,8949.0,2013-04-26,110904.0,16635.6,127539.6,0.0,2013-04-29,True,8,2013-04-29 09:00:00
234,27571,7,5,195.0,4,5995.0,2013-04-26,13140.4,1971.06,15111.46,0.0,2013-04-29,True,8,2013-04-29 09:00:00
235,28130,4,5,196.0,4,547.0,2013-04-29,110856.0,16628.4,127484.4,0.0,2013-04-29,True,8,2013-04-29 09:00:00
236,28133,7,5,197.0,4,2409.0,2013-04-29,12460.4,1869.06,14329.46,0.0,2013-04-29,True,8,2013-04-29 09:00:00
237,28137,4,5,198.0,4,4447.0,2013-04-29,1728.0,259.2,1987.2,0.0,2013-04-29,True,8,2013-04-29 09:00:00
238,28139,7,5,199.0,4,6850.0,2013-04-29,537.6,80.64,618.24,0.0,2013-04-29,True,8,2013-04-29 09:00:00
239,28140,4,7,,4,,2013-04-29,0.0,0.0,-636048.9,0.0,2013-04-29,True,8,2013-04-29 09:00:00
240,28141,7,7,,4,,2013-04-29,0.0,0.0,-77600.62,0.0,2013-04-29,True,8,2013-04-29 09:00:00
241,28380,4,5,200.0,4,9440.0,2013-04-30,110700.0,16605.0,127305.0,0.0,2013-05-06,True,19,2013-05-06 09:00:00
242,28383,7,5,201.0,4,2954.0,2013-04-30,12098.8,1814.82,13913.62,0.0,2013-05-06,True,19,2013-05-06 09:00:00
243,28756,4,5,202.0,4,2457.0,2013-05-01,110394.0,16559.1,126953.1,0.0,2013-05-06,True,19,2013-05-06 09:00:00
244,28759,7,5,203.0,4,3772.0,2013-05-01,11588.8,1738.32,13327.12,0.0,2013-05-06,True,19,2013-05-06 09:00:00
245,29022,4,5,204.0,4,5559.0,2013-05-02,114690.0,17203.5,131893.5,0.0,2013-05-06,True,19,2013-05-06 09:00:00
246,29025,7,5,205.0,4,7053.0,2013-05-02,11709.6,1756.44,13466.04,0.0,2013-05-06,True,19,2013-05-06 09:00:00
247,29401,4,5,206.0,4,930.0,2013-05-03,117900.0,17685.0,135585.0,0.0,2013-05-06,True,19,2013-05-06 09:00:00
248,29404,7,5,207.0,4,4440.0,2013-05-03,11770.0,1765.5,13535.5,0.0,2013-05-06,True,19,2013-05-06 09:00:00
249,29889,4,5,208.0,4,2134.0,2013-05-06,120684.0,18102.6,138786.6,0.0,2013-05-06,True,19,2013-05-06 09:00:00
250,29892,7,5,209.0,4,1072.0,2013-05-06,12466.4,1869.96,14336.36,0.0,2013-05-06,True,19,2013-05-06 09:00:00
251,29895,4,5,210.0,4,1817.0,2013-05-06,924.0,138.6,1062.6,0.0,2013-05-06,True,19,2013-05-06 09:00:00
252,29896,4,7,,4,,2013-05-06,0.0,0.0,-661585.8,0.0,2013-05-06,True,19,2013-05-06 09:00:00
253,29897,7,7,,4,,2013-05-06,0.0,0.0,-68578.64,0.0,2013-05-06,True,19,2013-05-06 09:00:00
254,30303,4,5,211.0,4,9385.0,2013-05-07,123762.0,18564.3,142326.3,0.0,2013-05-13,True,12,2013-05-13 09:00:00
255,30306,7,5,212.0,4,2002.0,2013-05-07,11484.8,1722.72,13207.52,0.0,2013-05-13,True,12,2013-05-13 09:00:00
256,30585,4,5,213.0,4,7488.0,2013-05-08,124008.0,18601.2,142609.2,0.0,2013-05-13,True,12,2013-05-13 09:00:00
257,30588,7,5,214.0,4,7275.0,2013-05-08,10651.2,1597.68,12248.88,0.0,2013-05-13,True,12,2013-05-13 09:00:00
258,30978,4,5,215.0,4,7864.0,2013-05-09,130854.0,19628.1,150482.1,0.0,2013-05-13,True,12,2013-05-13 09:00:00
259,30981,7,5,216.0,4,6873.0,2013-05-09,10667.6,1600.14,12267.74,0.0,2013-05-13,True,12,2013-05-13 09:00:00
260,31394,4,5,217.0,4,151.0,2013-05-10,133044.0,19956.6,153000.6,0.0,2013-05-13,True,12,2013-05-13 09:00:00
261,31397,7,5,218.0,4,7601.0,2013-05-10,13826.4,2073.96,15900.36,0.0,2013-05-13,True,12,2013-05-13 09:00:00
262,31821,4,5,219.0,4,5932.0,2013-05-13,134700.0,20205.0,154905.0,0.0,2013-05-13,True,12,2013-05-13 09:00:00
263,31824,7,5,220.0,4,778.0,2013-05-13,14884.8,2232.72,17117.52,0.0,2013-05-13,True,12,2013-05-13 09:00:00
264,31827,4,5,221.0,4,5982.0,2013-05-13,1044.0,156.6,1200.6,0.0,2013-05-13,True,12,2013-05-13 09:00:00
265,31828,4,7,,4,,2013-05-13,0.0,0.0,-744523.8,0.0,2013-05-13,True,12,2013-05-13 09:00:00
266,31829,7,7,,4,,2013-05-13,0.0,0.0,-70742.02,0.0,2013-05-13,True,12,2013-05-13 09:00:00
267,32187,4,5,222.0,4,8770.0,2013-05-14,134748.0,20212.2,154960.2,0.0,2013-05-20,True,6,2013-05-20 09:00:00
268,32190,7,5,223.0,4,9702.0,2013-05-14,13826.4,2073.96,15900.36,0.0,2013-05-20,True,6,2013-05-20 09:00:00
269,32573,4,5,224.0,4,6479.0,2013-05-15,137250.0,20587.5,157837.5,0.0,2013-05-20,True,6,2013-05-20 09:00:00
270,32576,7,5,225.0,4,1688.0,2013-05-15,13300.0,1995.0,15295.0,0.0,2013-05-20,True,6,2013-05-20 09:00:00
271,32846,4,5,226.0,4,798.0,2013-05-16,137862.0,20679.3,158541.3,0.0,2013-05-20,True,6,2013-05-20 09:00:00
272,32849,7,5,227.0,4,8092.0,2013-05-16,14374.8,2156.22,16531.02,0.0,2013-05-20,True,6,2013-05-20 09:00:00
273,33115,4,5,228.0,4,3528.0,2013-05-17,138270.0,20740.5,159010.5,0.0,2013-05-20,True,6,2013-05-20 09:00:00
274,33118,7,5,229.0,4,761.0,2013-05-17,13541.2,2031.18,15572.38,0.0,2013-05-20,True,6,2013-05-20 09:00:00
275,33619,4,5,230.0,4,9627.0,2013-05-20,140022.0,21003.3,161025.3,0.0,2013-05-20,True,6,2013-05-20 09:00:00
276,33622,7,5,231.0,4,3445.0,2013-05-20,15800.8,2370.12,18170.92,0.0,2013-05-20,True,6,2013-05-20 09:00:00
277,33626,4,5,232.0,4,6485.0,2013-05-20,1728.0,259.2,1987.2,0.0,2013-05-20,True,6,2013-05-20 09:00:00
278,33628,7,5,233.0,4,8560.0,2013-05-20,170.0,25.5,195.5,0.0,2013-05-20,True,6,2013-05-20 09:00:00
279,33629,4,7,,4,,2013-05-20,0.0,0.0,-793362.0,0.0,2013-05-20,True,6,2013-05-20 09:00:00
280,33630,7,7,,4,,2013-05-20,0.0,0.0,-81665.18,0.0,2013-05-20,True,6,2013-05-20 09:00:00
281,33994,4,5,234.0,4,5686.0,2013-05-21,142206.0,21330.9,163536.9,0.0,2013-05-27,True,11,2013-05-27 09:00:00
282,33997,7,5,235.0,4,9326.0,2013-05-21,17089.6,2563.44,19653.04,0.0,2013-05-27,True,11,2013-05-27 09:00:00
283,34272,4,5,236.0,4,53.0,2013-05-22,143814.0,21572.1,165386.1,0.0,2013-05-27,True,11,2013-05-27 09:00:00
284,34275,7,5,237.0,4,5254.0,2013-05-22,16256.0,2438.4,18694.4,0.0,2013-05-27,True,11,2013-05-27 09:00:00
285,34506,4,5,238.0,4,7709.0,2013-05-23,145344.0,21801.6,167145.6,0.0,2013-05-27,True,11,2013-05-27 09:00:00
286,34509,7,5,239.0,4,6529.0,2013-05-23,15499.2,2324.88,17824.08,0.0,2013-05-27,True,11,2013-05-27 09:00:00
287,34842,4,5,240.0,4,464.0,2013-05-24,146220.0,21933.0,168153.0,0.0,2013-05-27,True,11,2013-05-27 09:00:00
288,34845,7,5,241.0,4,5001.0,2013-05-24,14972.8,2245.92,17218.72,0.0,2013-05-27,True,11,2013-05-27 09:00:00
289,35266,4,5,242.0,4,3253.0,2013-05-27,150252.0,22537.8,172789.8,0.0,2013-05-27,True,11,2013-05-27 09:00:00
290,35270,7,5,243.0,4,1920.0,2013-05-27,15473.2,2320.98,17794.18,0.0,2013-05-27,True,11,2013-05-27 09:00:00
291,35272,4,5,244.0,4,9204.0,2013-05-27,96.0,14.4,110.4,0.0,2013-05-27,True,11,2013-05-27 09:00:00
292,35274,7,5,245.0,4,154.0,2013-05-27,499.2,74.88,574.08,0.0,2013-05-27,True,11,2013-05-27 09:00:00
293,35275,4,7,,4,,2013-05-27,0.0,0.0,-837121.8,0.0,2013-05-27,True,11,2013-05-27 09:00:00
294,35276,7,7,,4,,2013-05-27,0.0,0.0,-91758.5,0.0,2013-05-27,True,11,2013-05-27 09:00:00
295,35599,4,5,246.0,4,96.0,2013-05-28,151128.0,22669.2,173797.2,0.0,2013-06-03,True,15,2013-06-03 09:00:00
296,35602,7,5,247.0,4,566.0,2013-05-28,14671.2,2200.68,16871.88,0.0,2013-06-03,True,15,2013-06-03 09:00:00
297,36009,4,5,248.0,4,1610.0,2013-05-29,155178.0,23276.7,178454.7,0.0,2013-06-03,True,15,2013-06-03 09:00:00
298,36012,7,5,249.0,4,2254.0,2013-05-29,15998.4,2399.76,18398.16,0.0,2013-06-03,True,15,2013-06-03 09:00:00
299,36212,4,5,250.0,4,8195.0,2013-05-30,156474.0,23471.1,179945.1,0.0,2013-06-03,True,15,2013-06-03 09:00:00
300,36215,7,5,251.0,4,1193.0,2013-05-30,15318.4,2297.76,17616.16,0.0,2013-06-03,True,15,2013-06-03 09:00:00
301,36611,4,5,252.0,4,4470.0,2013-05-31,161358.0,24203.7,185561.7,0.0,2013-06-03,True,15,2013-06-03 09:00:00
302,36614,7,5,253.0,4,850.0,2013-05-31,16014.8,2402.22,18417.02,0.0,2013-06-03,True,15,2013-06-03 09:00:00
303,37110,4,5,254.0,4,4334.0,2013-06-03,163950.0,24592.5,188542.5,0.0,2013-06-03,True,15,2013-06-03 09:00:00
304,37113,7,5,255.0,4,3510.0,2013-06-03,19091.2,2863.68,21954.88,0.0,2013-06-03,True,15,2013-06-03 09:00:00
305,37116,4,5,256.0,4,3175.0,2013-06-03,1830.0,274.5,2104.5,0.0,2013-06-03,True,15,2013-06-03 09:00:00
306,37117,4,7,,4,,2013-06-03,0.0,0.0,-908405.7,0.0,2013-06-03,True,15,2013-06-03 09:00:00
307,37118,7,7,,4,,2013-06-03,0.0,0.0,-93258.1,0.0,2013-06-03,True,15,2013-06-03 09:00:00
308,37486,4,5,257.0,4,710.0,2013-06-04,168192.0,25228.8,193420.8,0.0,2013-06-10,True,12,2013-06-10 09:00:00
309,37490,7,5,258.0,4,3924.0,2013-06-04,18695.2,2804.28,21499.48,0.0,2013-06-10,True,12,2013-06-10 09:00:00
310,37804,4,5,259.0,4,6351.0,2013-06-05,170472.0,25570.8,196042.8,0.0,2013-06-10,True,12,2013-06-10 09:00:00
311,37808,7,5,260.0,4,5534.0,2013-06-05,17645.6,2646.84,20292.44,0.0,2013-06-10,True,12,2013-06-10 09:00:00
312,38213,4,5,261.0,4,1025.0,2013-06-06,172620.0,25893.0,198513.0,0.0,2013-06-10,True,12,2013-06-10 09:00:00
313,38217,7,5,262.0,4,6168.0,2013-06-06,17229.6,2584.44,19814.04,0.0,2013-06-10,True,12,2013-06-10 09:00:00
314,38610,4,5,263.0,4,9169.0,2013-06-07,175206.0,26280.9,201486.9,0.0,2013-06-10,True,12,2013-06-10 09:00:00
315,38614,7,5,264.0,4,217.0,2013-06-07,17770.4,2665.56,20435.96,0.0,2013-06-10,True,12,2013-06-10 09:00:00
316,39143,4,5,265.0,4,6350.0,2013-06-10,176988.0,26548.2,203536.2,0.0,2013-06-10,True,12,2013-06-10 09:00:00
317,39146,7,5,266.0,4,2324.0,2013-06-10,17983.6,2697.54,20681.14,0.0,2013-06-10,True,12,2013-06-10 09:00:00
318,39150,4,5,267.0,4,7103.0,2013-06-10,1854.0,278.1,2132.1,0.0,2013-06-10,True,12,2013-06-10 09:00:00
319,39152,7,5,268.0,4,7799.0,2013-06-10,307.2,46.08,353.28,0.0,2013-06-10,True,12,2013-06-10 09:00:00
320,39153,4,7,,4,,2013-06-10,0.0,0.0,-995131.8,0.0,2013-06-10,True,12,2013-06-10 09:00:00
321,39154,7,7,,4,,2013-06-10,0.0,0.0,-103076.34,0.0,2013-06-10,True,12,2013-06-10 09:00:00
322,39498,4,5,269.0,4,6820.0,2013-06-11,180738.0,27110.7,207848.7,0.0,2013-06-17,True,6,2013-06-17 09:00:00
323,39501,7,5,270.0,4,4414.0,2013-06-11,16793.6,2519.04,19312.64,0.0,2013-06-17,True,6,2013-06-17 09:00:00
324,39804,4,5,271.0,4,9442.0,2013-06-12,182436.0,27365.4,209801.4,0.0,2013-06-17,True,6,2013-06-17 09:00:00
325,39807,7,5,272.0,4,332.0,2013-06-12,15960.0,2394.0,18354.0,0.0,2013-06-17,True,6,2013-06-17 09:00:00
326,40036,4,5,273.0,4,9377.0,2013-06-13,181566.0,27234.9,208800.9,0.0,2013-06-17,True,6,2013-06-17 09:00:00
327,40039,7,5,274.0,4,4327.0,2013-06-13,15203.2,2280.48,17483.68,0.0,2013-06-17,True,6,2013-06-17 09:00:00
328,40335,4,5,275.0,4,6025.0,2013-06-14,181536.0,27230.4,208766.4,0.0,2013-06-17,True,6,2013-06-17 09:00:00
329,40338,7,5,276.0,4,7611.0,2013-06-14,15389.6,2308.44,17698.04,0.0,2013-06-17,True,6,2013-06-17 09:00:00
330,40842,4,5,277.0,4,1930.0,2013-06-17,183660.0,27549.0,211209.0,0.0,2013-06-17,True,6,2013-06-17 09:00:00
331,40845,7,5,278.0,4,6244.0,2013-06-17,14940.0,2241.0,17181.0,0.0,2013-06-17,True,6,2013-06-17 09:00:00
332,40847,4,5,279.0,4,2277.0,2013-06-17,336.0,50.4,386.4,0.0,2013-06-17,True,6,2013-06-17 09:00:00
333,40849,7,5,280.0,4,9706.0,2013-06-17,115.2,17.28,132.48,0.0,2013-06-17,True,6,2013-06-17 09:00:00
334,40850,4,7,,4,,2013-06-17,0.0,0.0,-1046812.8,0.0,2013-06-17,True,6,2013-06-17 09:00:00
335,40851,7,7,,4,,2013-06-17,0.0,0.0,-90161.84,0.0,2013-06-17,True,6,2013-06-17 09:00:00
336,41030,4,5,281.0,4,579.0,2013-06-18,182280.0,27342.0,209622.0,0.0,2013-06-24,True,9,2013-06-24 09:00:00
337,41033,7,5,282.0,4,3262.0,2013-06-18,14238.0,2135.7,16373.7,0.0,2013-06-24,True,9,2013-06-24 09:00:00
338,41383,4,5,283.0,4,2711.0,2013-06-19,182940.0,27441.0,210381.0,0.0,2013-06-24,True,9,2013-06-24 09:00:00
339,41386,7,5,284.0,4,2555.0,2013-06-19,13750.0,2062.5,15812.5,0.0,2013-06-24,True,9,2013-06-24 09:00:00
340,41821,4,5,285.0,4,2486.0,2013-06-20,184860.0,27729.0,212589.0,0.0,2013-06-24,True,9,2013-06-24 09:00:00
341,41824,7,5,286.0,4,5056.0,2013-06-20,12916.4,1937.46,14853.86,0.0,2013-06-24,True,9,2013-06-24 09:00:00
342,42225,4,5,287.0,4,6197.0,2013-06-21,184296.0,27644.4,211940.4,0.0,2013-06-24,True,9,2013-06-24 09:00:00
343,42228,7,5,288.0,4,3866.0,2013-06-21,12592.8,1888.92,14481.72,0.0,2013-06-24,True,9,2013-06-24 09:00:00
344,42732,4,5,289.0,4,4843.0,2013-06-24,186072.0,27910.8,213982.8,0.0,2013-06-24,True,9,2013-06-24 09:00:00
345,42735,7,5,290.0,4,2466.0,2013-06-24,12198.0,1829.7,14027.7,0.0,2013-06-24,True,9,2013-06-24 09:00:00
346,42741,4,5,291.0,4,9559.0,2013-06-24,2460.0,369.0,2829.0,0.0,2013-06-24,True,9,2013-06-24 09:00:00
347,42743,7,5,292.0,4,7739.0,2013-06-24,153.6,23.04,176.64,0.0,2013-06-24,True,9,2013-06-24 09:00:00
348,42744,4,7,,4,,2013-06-24,0.0,0.0,-1061344.2,0.0,2013-06-24,True,9,2013-06-24 09:00:00
349,42745,7,7,,4,,2013-06-24,0.0,0.0,-75726.12,0.0,2013-06-24,True,9,2013-06-24 09:00:00
350,43001,4,5,293.0,4,6628.0,2013-06-25,190116.0,28517.4,218633.4,0.0,2013-07-01,True,6,2013-07-01 09:00:00
351,43004,7,5,294.0,4,8524.0,2013-06-25,11194.4,1679.16,12873.56,0.0,2013-07-01,True,6,2013-07-01 09:00:00
352,43429,4,5,295.0,4,2527.0,2013-06-26,193920.0,29088.0,223008.0,0.0,2013-07-01,True,6,2013-07-01 09:00:00
353,43432,7,5,296.0,4,475.0,2013-06-26,12230.8,1834.62,14065.42,0.0,2013-07-01,True,6,2013-07-01 09:00:00
354,43705,4,5,297.0,4,5839.0,2013-06-27,194076.0,29111.4,223187.4,0.0,2013-07-01,True,6,2013-07-01 09:00:00
355,43708,7,5,298.0,4,4058.0,2013-06-27,11397.2,1709.58,13106.78,0.0,2013-07-01,True,6,2013-07-01 09:00:00
356,44068,4,5,299.0,4,3268.0,2013-06-28,196278.0,29441.7,225719.7,0.0,2013-07-01,True,6,2013-07-01 09:00:00
357,44071,7,5,300.0,4,9756.0,2013-06-28,14024.0,2103.6,16127.6,0.0,2013-07-01,True,6,2013-07-01 09:00:00
358,44740,4,5,301.0,4,1903.0,2013-07-01,199206.0,29880.9,229086.9,0.0,2013-07-01,True,6,2013-07-01 09:00:00
359,44743,7,5,302.0,4,5063.0,2013-07-01,13228.8,1984.32,15213.12,0.0,2013-07-01,True,6,2013-07-01 09:00:00
360,44747,4,5,303.0,4,1456.0,2013-07-01,2514.0,377.1,2891.1,0.0,2013-07-01,True,6,2013-07-01 09:00:00
361,44750,7,5,304.0,4,8085.0,2013-07-01,472.8,70.92,543.72,0.0,2013-07-01,True,6,2013-07-01 09:00:00
362,44751,4,7,,4,,2013-07-01,0.0,0.0,-1122526.5,0.0,2013-07-01,True,6,2013-07-01 09:00:00
363,44752,7,7,,4,,2013-07-01,0.0,0.0,-71930.2,0.0,2013-07-01,True,6,2013-07-01 09:00:00
364,45158,4,5,305.0,4,5066.0,2013-07-02,201642.0,30246.3,231888.3,0.0,2013-07-08,True,8,2013-07-08 09:00:00
365,45161,7,5,306.0,4,5435.0,2013-07-02,12998.4,1949.76,14948.16,0.0,2013-07-08,True,8,2013-07-08 09:00:00
366,45516,4,5,307.0,4,1139.0,2013-07-03,203400.0,30510.0,233910.0,0.0,2013-07-08,True,8,2013-07-08 09:00:00
367,45519,7,5,308.0,4,3567.0,2013-07-03,15471.6,2320.74,17792.34,0.0,2013-07-08,True,8,2013-07-08 09:00:00
368,45824,4,5,309.0,4,5394.0,2013-07-04,205944.0,30891.6,236835.6,0.0,2013-07-08,True,8,2013-07-08 09:00:00
369,45827,7,5,310.0,4,447.0,2013-07-04,14983.6,2247.54,17231.14,0.0,2013-07-08,True,8,2013-07-08 09:00:00
370,46181,4,5,311.0,4,1036.0,2013-07-05,207408.0,31111.2,238519.2,0.0,2013-07-08,True,8,2013-07-08 09:00:00
371,46185,7,5,312.0,4,8803.0,2013-07-05,14522.0,2178.3,16700.3,0.0,2013-07-08,True,8,2013-07-08 09:00:00
372,46696,4,5,313.0,4,9360.0,2013-07-08,207960.0,31194.0,239154.0,0.0,2013-07-08,True,8,2013-07-08 09:00:00
373,46699,7,5,314.0,4,5197.0,2013-07-08,13508.4,2026.26,15534.66,0.0,2013-07-08,True,8,2013-07-08 09:00:00
374,46703,4,5,315.0,4,4359.0,2013-07-08,1326.0,198.9,1524.9,0.0,2013-07-08,True,8,2013-07-08 09:00:00
375,46706,7,5,316.0,4,5019.0,2013-07-08,412.8,61.92,474.72,0.0,2013-07-08,True,8,2013-07-08 09:00:00
376,46707,4,7,,4,,2013-07-08,0.0,0.0,-1181832.0,0.0,2013-07-08,True,8,2013-07-08 09:00:00
377,46708,7,7,,4,,2013-07-08,0.0,0.0,-82681.32,0.0,2013-07-08,True,8,2013-07-08 09:00:00
378,46959,4,5,317.0,4,3817.0,2013-07-09,207858.0,31178.7,239036.7,0.0,2013-07-15,True,19,2013-07-15 09:00:00
379,46962,7,5,318.0,4,3208.0,2013-07-09,14643.6,2196.54,16840.14,0.0,2013-07-15,True,19,2013-07-15 09:00:00
380,47375,4,5,319.0,4,6286.0,2013-07-10,207702.0,31155.3,238857.3,0.0,2013-07-15,True,19,2013-07-15 09:00:00
381,47378,7,5,320.0,4,9861.0,2013-07-10,15850.0,2377.5,18227.5,0.0,2013-07-15,True,19,2013-07-15 09:00:00
382,47786,4,5,321.0,4,4096.0,2013-07-11,209166.0,31374.9,240540.9,0.0,2013-07-15,True,19,2013-07-15 09:00:00
383,47789,7,5,322.0,4,3976.0,2013-07-11,16606.8,2491.02,19097.82,0.0,2013-07-15,True,19,2013-07-15 09:00:00
384,48188,4,5,323.0,4,4781.0,2013-07-12,210534.0,31580.1,242114.1,0.0,2013-07-15,True,19,2013-07-15 09:00:00
385,48191,7,5,324.0,4,7169.0,2013-07-12,22886.0,3432.9,26318.9,0.0,2013-07-15,True,19,2013-07-15 09:00:00
386,48579,4,5,325.0,4,6669.0,2013-07-15,210306.0,31545.9,241851.9,0.0,2013-07-15,True,19,2013-07-15 09:00:00
387,48582,7,5,326.0,4,4335.0,2013-07-15,22052.4,3307.86,25360.26,0.0,2013-07-15,True,19,2013-07-15 09:00:00
388,48585,4,5,327.0,4,5652.0,2013-07-15,1848.0,277.2,2125.2,0.0,2013-07-15,True,19,2013-07-15 09:00:00
389,48587,7,5,328.0,4,9140.0,2013-07-15,76.8,11.52,88.32,0.0,2013-07-15,True,19,2013-07-15 09:00:00
390,48588,4,7,,4,,2013-07-15,0.0,0.0,-1204526.1,0.0,2013-07-15,True,19,2013-07-15 09:00:00
391,48589,7,7,,4,,2013-07-15,0.0,0.0,-105932.94,0.0,2013-07-15,True,19,2013-07-15 09:00:00
392,48994,4,5,329.0,4,2069.0,2013-07-16,215178.0,32276.7,247454.7,0.0,2013-07-22,True,2,2013-07-22 09:00:00
393,48997,7,5,330.0,4,887.0,2013-07-16,23012.0,3451.8,26463.8,0.0,2013-07-22,True,2,2013-07-22 09:00:00
394,49410,4,5,331.0,4,7006.0,2013-07-17,215970.0,32395.5,248365.5,0.0,2013-07-22,True,2,2013-07-22 09:00:00
395,49413,7,5,332.0,4,1809.0,2013-07-17,22732.4,3409.86,26142.26,0.0,2013-07-22,True,2,2013-07-22 09:00:00
396,49846,4,5,333.0,4,9942.0,2013-07-18,217032.0,32554.8,249586.8,0.0,2013-07-22,True,2,2013-07-22 09:00:00
397,49849,7,5,334.0,4,5277.0,2013-07-18,22469.2,3370.38,25839.58,0.0,2013-07-22,True,2,2013-07-22 09:00:00
398,50153,4,5,335.0,4,2320.0,2013-07-19,220422.0,33063.3,253485.3,0.0,2013-07-22,True,2,2013-07-22 09:00:00
399,50156,7,5,336.0,4,1729.0,2013-07-19,22052.4,3307.86,25360.26,0.0,2013-07-22,True,2,2013-07-22 09:00:00
400,50690,4,5,337.0,4,5836.0,2013-07-22,221862.0,33279.3,255141.3,0.0,2013-07-22,True,2,2013-07-22 09:00:00
401,50693,7,5,338.0,4,9502.0,2013-07-22,21942.8,3291.42,25234.22,0.0,2013-07-22,True,2,2013-07-22 09:00:00
402,50696,4,5,339.0,4,2457.0,2013-07-22,1080.0,162.0,1242.0,0.0,2013-07-22,True,2,2013-07-22 09:00:00
403,50697,4,7,,4,,2013-07-22,0.0,0.0,-1255275.6,0.0,2013-07-22,True,2,2013-07-22 09:00:00
